SampleID,4371463,2250985,179472,174840,177520,3693042,297529,299450,125624,183121,572860,361727,183988,3682570,365385,816299,4451251,232900,193279,302545,804995,264657,276149,898309,4324245,3229180,359872,4142052,4303114,1131894,290241,4478992,960695,831834,73609,509516,572843,3369303,4478840,593422,553080,19611,323135,183572,173863,174749,175298,181008,207994,198184,4484075,1010876,2442706,327327,308631,188315,362955,189677,186319,4039230,Group
sample10,1.7095E-06,0.002828086,0,7.87013E-07,0.00291499,2.54935E-07,0.022425333,2.44692E-06,0,3.06636E-06,2.44081E-06,0.000263738,3.06778E-06,1.92906E-06,1.88043E-06,1.12537E-06,0.000247884,0.003525512,1.79076E-06,2.29325E-06,0.005986415,1.40708E-06,1.3358E-06,1.29634E-06,2.16887E-06,9.23651E-07,0.000130917,7.30886E-05,2.03703E-06,1.30775E-06,0.000583555,1.58673E-06,7.49929E-05,1.03555E-06,2.52816E-06,9.15445E-07,0.001298179,3.11809E-05,0,1.53286E-06,1.34571E-06,8.02556E-07,0.003742386,4.69323E-08,0.00240296,2.01755E-06,0,3.13796E-06,6.23939E-06,1.87118E-06,6.87339E-07,0.000686115,8.07073E-07,2.37745E-05,0.000367258,2.52798E-06,2.26164E-06,1.93753E-06,3.62514E-07,2.10421E-06,0
sample11,1.59191E-06,0.004343498,0.000196929,0.001426941,0,1.49749E-06,2.58841E-06,2.19431E-07,0.00032733,3.93414E-07,1.9905E-06,0.000260416,0.000130528,1.46101E-06,0.000455341,3.50867E-07,0.000326396,2.59844E-07,1.27574E-06,2.64787E-06,0.000196213,2.81808E-06,0.011016838,1.08694E-06,1.53899E-06,0,6.75834E-05,3.33805E-06,2.10667E-07,3.89581E-06,0.00058441,0,1.06407E-06,0,1.17871E-06,0,3.92436E-06,4.03806E-08,1.80397E-06,4.08247E-07,1.11004E-06,2.79405E-06,0.066686116,2.15148E-07,0.004472171,7.65109E-07,0.000260978,0,6.36352E-07,2.21246E-06,1.99124E-06,0.000196683,5.593E-07,0,1.34405E-06,0.000240714,4.512E-07,2.15074E-07,3.04105E-06,1.52616E-06,0
sample12,1.57682E-06,0.00022276,2.68673E-07,1.45313E-06,2.50473E-06,2.27783E-06,1.69479E-07,1.14598E-06,1.22086E-06,2.64265E-06,2.03674E-06,0.024138932,8.40948E-05,5.647E-05,0.000878712,4.48197E-07,2.34942E-06,1.05431E-06,2.20464E-06,2.22762E-06,0.001206721,1.77407E-06,1.38521E-06,1.73306E-06,2.09852E-06,2.32363E-06,1.54442E-06,3.39766E-06,2.8618E-06,1.52106E-06,1.09769E-06,0,1.23742E-06,2.85111E-06,3.00933E-06,1.72483E-06,0.000110823,1.87592E-06,5.05773E-06,2.34772E-06,5.03195E-07,1.85401E-06,0.004988779,1.62879E-06,0.017506513,9.11658E-07,1.30441E-06,1.93635E-06,2.28953E-06,1.82201E-06,1.93982E-06,0.000108839,5.56815E-05,6.23995E-07,3.17913E-06,3.35392E-06,0,2.86299E-05,1.46806E-07,1.28294E-06,1
sample13,1.08264E-06,0.002580564,0.000121037,0.043936968,1.88088E-06,2.22506E-06,1.34951E-06,1.98711E-06,1.7193E-06,2.30386E-06,2.95919E-06,0.015357327,1.6256E-06,2.38912E-06,4.30686E-05,1.23556E-06,4.20307E-05,0.000847034,1.28116E-06,2.6615E-06,0.002056805,4.2421E-06,0.00753813,2.31793E-06,3.36183E-06,9.18906E-07,1.47603E-06,2.68306E-06,0,1.27976E-07,1.00122E-06,1.4424E-06,6.79884E-07,1.53652E-06,1.94707E-06,1.11858E-06,0.00253831,3.63353E-06,1.73877E-05,8.22776E-07,5.30049E-07,3.60782E-06,0.029949165,4.84403E-07,0.02293694,2.85001E-06,1.86724E-06,1.828E-06,0.011504424,2.03974E-06,0.000242739,0.000523732,3.45533E-06,0,0.000122399,2.14739E-06,2.38438E-06,0.000122737,7.20778E-07,1.00203E-06,1
sample14,1.13472E-06,0.000214814,5.97895E-05,1.57997E-06,2.1435E-06,2.07344E-06,1.22202E-06,7.92562E-07,6.85461E-07,1.03856E-06,1.65008E-06,1.60587E-06,3.25895E-06,2.73188E-06,0.000176618,2.2674E-06,1.97116E-05,1.12067E-06,1.60102E-06,6.78899E-07,0.000274,2.16482E-06,1.25579E-06,1.25826E-06,2.53373E-06,1.8619E-07,3.04084E-06,1.85008E-06,2.78032E-07,1.15644E-06,0.001182905,2.26504E-06,2.31468E-06,2.57E-06,2.19451E-06,1.54544E-06,0.001085463,2.14175E-05,1.9972E-07,2.37659E-07,8.04582E-07,5.87923E-05,0.031648745,2.30688E-06,0.003782644,3.77503E-06,2.06734E-05,1.08294E-06,2.72989E-05,2.09086E-06,2.14533E-06,9.94102E-05,1.32584E-06,2.13026E-06,1.00538E-06,2.91594E-05,4.5243E-07,2.13049E-05,2.41365E-06,1.35127E-06,1
sample15,2.7812E-06,0.00017211,4.77341E-07,0.001647609,3.87076E-06,1.31361E-06,5.93846E-05,0,5.92659E-07,1.75763E-06,2.97442E-05,0.023434629,2.09195E-06,1.44521E-06,1.49598E-06,0.000118856,0.000229361,2.54019E-06,7.71157E-05,2.10186E-06,0.007320986,0.000173498,0.038466639,9.0696E-07,1.5528E-06,1.17988E-06,0.000114091,0.000115071,9.33624E-08,0.000908504,0.000680848,1.28532E-06,2.1767E-06,9.29375E-07,2.55333E-06,1.48452E-06,4.23969E-07,2.41793E-06,1.98587E-06,1.57745E-06,0,0.000172587,0.014129587,1.42619E-06,0.026951206,2.44377E-06,3.12115E-07,7.03364E-07,1.98112E-05,8.9595E-07,0.000340133,0.000683186,1.25406E-06,7.34148E-07,0.000626531,0,1.0494E-06,1.23234E-06,5.8318E-05,2.92E-06,0
sample16,0.000118797,0.001126743,0.00015727,0.04465609,1.55351E-05,1.98077E-06,1.91873E-06,0,2.79387E-05,4.47665E-07,2.41862E-06,0.004539078,2.91426E-06,1.50373E-06,2.22837E-06,1.5274E-06,2.80174E-05,7.47009E-07,9.74267E-07,2.28073E-06,1.57407E-06,5.52104E-07,1.2628E-06,2.03451E-06,1.72386E-06,1.37507E-05,1.32728E-06,1.31754E-06,1.61404E-07,1.46753E-06,2.36457E-06,4.86572E-07,1.38779E-06,5.97385E-07,9.8203E-08,2.74664E-05,0.000146063,3.34042E-06,8.16498E-06,7.27988E-07,5.33398E-05,1.50702E-06,0.017681952,1.7767E-06,0.026977108,3.17726E-06,7.69245E-07,1.93981E-06,8.08887E-07,7.30542E-07,1.69579E-06,6.72588E-05,2.18824E-06,1.43407E-05,0.001007655,3.55548E-07,1.48116E-06,1.05172E-06,3.10112E-06,2.08246E-06,1
sample17,1.74886E-06,0.00287146,0,2.28722E-06,1.09316E-06,1.21838E-06,7.76794E-07,5.56961E-08,4.9116E-07,1.39266E-06,2.90928E-06,0.000481886,2.11642E-06,7.44428E-08,2.60853E-05,1.09743E-06,1.03444E-06,0,2.25178E-06,1.1862E-06,5.17328E-05,2.37213E-06,2.37961E-06,8.78176E-07,1.05804E-06,0,1.80838E-06,2.45431E-06,4.02481E-07,2.9127E-06,1.92577E-06,2.54176E-05,3.20579E-06,1.52864E-06,2.03022E-06,3.99119E-07,0.000281486,1.37528E-06,1.79065E-06,2.21367E-06,8.53065E-07,7.90045E-07,0.070920125,0,0.008736482,9.39139E-07,9.46796E-07,1.40357E-06,0.002115431,2.31744E-06,1.68094E-06,0.001652353,1.94667E-06,1.18939E-06,3.88625E-06,2.76969E-06,1.83229E-06,1.92878E-06,2.15214E-06,3.62654E-06,0
sample18,7.79218E-07,0.00614619,0.000347051,0.000284464,7.98302E-07,6.01568E-07,3.84863E-06,2.47796E-06,0.000253967,7.96162E-07,2.55198E-07,0.004476291,6.43168E-05,0,0.002776335,8.46161E-05,3.49716E-05,2.30086E-06,1.72387E-07,1.14622E-06,0.00053773,1.63119E-07,0,8.12615E-07,8.86831E-07,1.80956E-06,2.47707E-06,6.42664E-05,1.56853E-06,4.05649E-07,4.54019E-07,2.14017E-06,6.4574E-05,3.77109E-07,2.53482E-06,3.15257E-06,5.39068E-07,9.56876E-05,9.99215E-07,0,6.42218E-07,0.000126419,0.021906746,0.001340961,0.002932557,3.17741E-06,1.80086E-06,1.8379E-06,3.35826E-07,2.01119E-06,3.45361E-05,0.001579097,6.51049E-05,2.23936E-06,0.001735976,0.000176801,8.97714E-07,2.86051E-07,2.0467E-06,0,1
sample19,0.000879401,6.14748E-05,0.005810913,0.004846971,0.014750439,0.001642354,0.000928606,0.001804023,2.21899E-05,1.68753E-06,1.8139E-06,0.006106788,9.99897E-07,2.91052E-06,0.001497592,0.001603911,0.003054813,9.95376E-07,1.00725E-06,1.10619E-06,0.012801057,2.06557E-05,1.02795E-07,1.05221E-06,1.8226E-06,9.23142E-07,0.000691633,0.002403678,7.93031E-07,0.006894309,5.96138E-05,7.99738E-07,0.03521511,0.000317332,0,2.10143E-06,0.000377181,1.48416E-06,3.43636E-07,1.94441E-06,2.41319E-06,0.002422702,0.000238135,0.005318522,0.000888008,4.50411E-07,1.48187E-06,2.23338E-06,3.474E-07,0,0.00850874,0.000414681,1.35192E-06,1.82936E-06,3.04656E-06,8.13074E-06,8.10822E-07,4.18297E-05,5.10965E-05,1.23581E-06,0
sample20,1.24426E-06,1.55058E-05,0.000163396,6.61479E-05,1.41538E-06,8.7048E-07,2.57525E-06,8.84073E-06,1.0472E-06,0,7.69896E-07,4.86463E-05,0.000148138,3.43799E-05,9.19387E-07,4.36435E-07,2.12131E-06,8.52978E-07,1.15802E-06,0,0.000130935,3.65556E-06,2.44197E-06,1.41415E-06,7.91527E-08,1.88051E-06,1.1041E-06,1.91199E-06,5.55026E-07,6.39092E-07,6.04995E-06,1.61248E-06,0,1.26607E-06,2.57917E-06,5.45891E-07,1.68558E-06,1.5385E-06,1.21727E-06,1.34244E-06,2.86895E-06,2.16438E-06,6.57706E-05,0.004052623,1.70951E-05,1.86741E-06,2.3379E-07,1.00922E-06,0.004426232,0,2.37658E-06,6.61253E-07,2.68464E-06,1.44807E-06,3.38965E-05,1.80458E-06,1.46494E-06,1.35879E-07,4.67726E-07,4.88178E-07,1
sample21,9.32366E-07,2.27462E-06,0.000503764,8.65356E-07,0.000269014,1.88396E-06,2.54022E-06,3.01403E-06,2.23006E-06,3.16358E-07,1.50249E-06,6.56776E-07,3.55985E-05,9.85545E-07,1.22659E-06,3.53487E-05,8.61759E-07,1.15199E-06,8.02363E-07,7.05342E-05,1.75313E-06,2.70571E-06,3.41522E-05,0,2.75867E-06,9.82169E-07,1.65445E-06,1.74345E-06,1.64515E-06,1.11992E-06,0,0,3.68518E-07,4.87589E-07,2.45221E-06,2.44014E-06,2.18094E-06,2.10315E-06,2.19946E-06,2.44858E-06,1.06951E-06,2.18661E-06,3.55911E-05,2.36967E-06,0,1.11807E-06,1.86914E-06,2.17641E-06,0.013752043,1.53197E-06,2.40813E-06,0.000135044,0,1.56905E-06,5.13855E-07,1.1453E-06,2.14976E-07,3.5187E-07,2.34835E-06,1.06846E-06,1
sample22,2.68159E-06,2.18832E-06,1.91277E-06,2.51265E-06,2.25365E-06,0,0.003206746,3.15363E-07,1.58257E-06,1.19323E-06,1.26172E-06,7.44425E-05,2.40151E-06,1.48015E-06,2.10782E-06,2.30344E-06,6.12012E-07,2.32319E-06,0,5.91368E-07,0.001748489,3.65892E-06,2.88303E-07,2.24744E-07,2.44523E-06,1.8846E-06,2.52383E-06,1.5854E-07,2.18491E-06,1.80448E-06,2.55408E-06,2.18932E-06,7.76412E-07,1.72804E-06,1.29707E-06,1.69524E-06,4.18851E-06,1.451E-06,3.03101E-05,2.94951E-06,1.35852E-06,1.40772E-06,0.000437148,1.40355E-06,0.007357793,2.41917E-06,2.23218E-06,9.85608E-07,0,1.92531E-06,2.9721E-06,7.69449E-07,1.11961E-06,1.15563E-06,1.36154E-06,9.69814E-07,7.38827E-07,7.67904E-07,7.2843E-05,2.61944E-06,0
sample23,2.39633E-06,0.001010909,0.000102131,2.53909E-06,2.2155E-06,1.31199E-06,5.58345E-07,0,2.38699E-06,4.32946E-06,1.619E-06,0.000304436,1.28686E-06,4.34546E-07,0,5.35936E-08,8.95053E-07,2.57405E-06,1.7414E-05,1.2548E-06,1.95463E-06,0,1.59863E-06,1.80995E-06,7.70876E-07,0,0.000202356,0,0,4.00505E-07,9.70701E-07,9.04883E-07,2.36556E-06,1.53361E-06,3.6579E-06,2.44044E-06,2.90185E-06,1.39869E-06,1.33398E-07,1.19146E-06,2.9825E-06,2.54898E-06,0.027196682,7.03525E-07,0.008175998,2.52727E-07,1.82022E-06,6.53053E-07,0.003617728,2.20066E-06,6.43394E-07,9.87703E-07,5.3379E-07,4.06919E-07,2.46196E-06,1.64331E-05,4.53743E-06,3.7736E-07,4.35678E-06,4.31698E-07,1
sample24,1.97321E-06,6.65715E-07,1.1765E-06,2.0174E-06,1.76453E-06,0,8.13601E-07,2.38437E-06,1.14281E-06,1.26581E-06,2.74783E-06,0.001623404,1.60785E-06,3.35411E-06,4.10885E-07,1.09081E-05,1.07294E-06,0,8.72599E-07,1.9961E-06,2.0379E-06,1.1004E-06,0,3.43568E-06,9.08194E-07,0,1.53179E-06,2.48059E-06,1.77484E-06,7.62223E-07,2.10302E-06,6.76528E-05,1.59701E-06,2.26772E-06,5.976E-07,2.00185E-06,0.002388006,2.22136E-06,2.53546E-06,2.54805E-06,2.71697E-06,1.28069E-06,0.032829004,2.57535E-06,0.001095855,1.10014E-06,0.000172525,2.53769E-06,0.000329893,1.92089E-06,1.8524E-06,2.28948E-06,7.66433E-07,1.26024E-06,1.8436E-06,1.80372E-07,5.31874E-07,5.8165E-07,6.78773E-07,1.27691E-06,1
sample25,1.52458E-06,0.000408418,2.50783E-06,1.0091E-06,1.78161E-06,1.23355E-06,1.47597E-06,0.000136592,1.95403E-06,6.26319E-07,0,0.011059844,6.7808E-05,1.08177E-06,0.001122422,2.21877E-06,0.000172371,0,1.80385E-06,1.89135E-06,0.009595892,2.64842E-06,7.69193E-07,3.7734E-08,3.61378E-06,3.37595E-06,0,2.31317E-06,1.43862E-06,1.7804E-06,0.000172688,1.35973E-06,3.67802E-06,9.16118E-07,3.34788E-06,3.29347E-06,0.000170656,2.79798E-06,1.86479E-06,2.42216E-06,2.30005E-06,4.11785E-07,0.013610388,6.13168E-07,0.00700961,2.52538E-06,9.16123E-07,1.14843E-06,2.58015E-06,3.69582E-05,0.000138091,0.000204646,1.02543E-06,1.0789E-06,0.000614535,2.33005E-06,1.45646E-06,3.445E-06,2.11702E-06,1.14813E-06,1
sample26,1.94524E-07,2.36974E-06,0.000113069,0,3.061E-06,2.7287E-07,2.19343E-06,3.4532E-06,2.51087E-06,0,1.19003E-05,0.000113493,2.61493E-06,3.77963E-06,2.1817E-06,1.85378E-06,2.48275E-06,1.09996E-06,1.67E-06,3.18009E-06,1.78999E-06,2.07073E-06,2.47932E-06,2.23544E-06,2.98073E-06,2.48099E-05,2.43124E-05,1.71518E-06,1.12487E-06,1.79987E-06,1.49751E-06,1.1068E-06,1.77094E-06,2.00681E-06,6.09351E-07,1.2408E-05,2.41222E-06,2.50232E-06,1.14787E-06,1.78668E-06,1.87303E-06,1.55815E-06,0.018687436,3.08945E-06,0.028312501,1.53156E-06,8.50429E-07,6.25142E-07,1.40122E-06,8.49793E-07,4.0965E-07,3.034E-07,2.39574E-07,4.29989E-07,2.84586E-07,2.03577E-06,1.8845E-06,0.001076943,2.889E-06,1.93611E-06,0
sample27,0.000102008,0.001012811,1.90236E-06,0.043423032,3.27524E-07,2.04048E-06,2.35014E-06,1.49816E-06,0.000103289,3.08196E-07,8.35724E-07,0.008097624,0.00040821,5.70758E-07,1.60832E-06,1.78272E-06,1.17651E-06,2.24021E-06,2.42195E-06,2.33705E-06,1.51924E-06,8.81559E-07,1.47057E-06,1.74699E-06,3.14467E-06,6.22101E-09,9.25046E-07,2.96491E-06,0.000202326,1.03295E-06,2.29405E-06,0,8.18765E-07,1.10641E-06,7.83257E-07,0.000103291,0.000307116,2.09591E-06,2.03805E-06,1.77427E-06,2.02809E-06,2.85064E-06,0.02581282,1.2789E-06,0.025305976,2.23176E-06,1.16949E-06,3.23692E-06,1.75228E-06,0.000204174,7.35206E-07,2.31879E-06,4.81546E-08,1.42214E-06,0.000811231,8.1376E-07,2.30125E-06,0,1.40833E-06,1.78888E-06,1
sample28,1.41224E-06,0.000648959,8.56549E-07,0.033546876,5.45456E-07,1.87673E-06,0.042626387,1.26408E-06,1.9667E-06,4.48913E-06,7.88585E-07,0.001483436,1.71397E-06,2.35068E-07,0.000278411,1.18363E-06,9.50583E-05,1.2959E-06,3.71852E-07,5.00957E-08,0.014085733,0,4.83096E-06,1.42246E-06,1.08666E-06,2.44173E-06,2.5589E-06,5.51783E-07,2.70445E-06,1.44901E-06,1.69321E-06,2.19776E-06,2.45323E-06,4.36373E-07,0,7.58778E-07,3.9959E-07,7.7193E-07,3.96023E-07,0,1.06487E-06,8.42419E-07,0.011212041,2.32006E-06,0.002039714,2.2296E-06,3.63206E-06,0,0.00426272,2.2428E-06,1.54868E-06,0.000557138,1.71965E-06,1.08607E-06,0.000835327,6.62122E-07,1.30933E-06,3.56977E-06,1.39607E-06,2.35023E-06,0
sample29,0,0.000612696,3.80985E-07,0.005722297,7.72038E-05,6.78226E-07,2.66462E-06,0.000842207,0.0007657,1.231E-06,3.67423E-07,0.001984423,4.30557E-07,0.000154253,9.60531E-07,1.41022E-06,0.000154896,1.73302E-06,7.74361E-07,3.39735E-06,0.020670588,0,0.006331767,1.2132E-06,0,7.71394E-05,2.18688E-06,1.52859E-06,2.12254E-06,1.71147E-06,0.000610837,2.2949E-06,1.75786E-06,1.15759E-06,3.52027E-06,7.80144E-07,0.001372784,1.14933E-06,1.61317E-06,1.72735E-06,1.93102E-06,1.79702E-06,0.033411569,0,0.06682051,1.26147E-07,1.85666E-06,3.4948E-07,7.68751E-05,6.26526E-07,1.82885E-07,0.0003055,1.75851E-06,0,0.000686105,3.00336E-06,1.48776E-06,1.08078E-06,1.83326E-06,1.99884E-06,1
sample30,2.13232E-06,1.1825E-06,0.000398894,9.80369E-07,2.30805E-06,1.37852E-06,1.31197E-06,1.36479E-06,1.51289E-06,2.11114E-06,0,2.74178E-05,8.76013E-07,0,1.53967E-06,1.10779E-06,1.48618E-06,1.4158E-06,1.45328E-07,3.2782E-06,2.70254E-05,9.55895E-07,5.44382E-05,1.7733E-06,2.7763E-07,4.13378E-07,8.88558E-07,1.87152E-06,1.1632E-06,2.31393E-06,2.49416E-07,2.53371E-06,5.37741E-05,3.16786E-06,7.76088E-07,9.75312E-07,2.02525E-06,1.41921E-06,4.13733E-07,1.26308E-06,1.07118E-06,1.93232E-06,0.029462117,3.45153E-06,2.61411E-05,1.39273E-06,1.30578E-06,1.79176E-06,2.26774E-06,1.90177E-06,1.07886E-06,9.98258E-07,5.92816E-08,0,2.78358E-05,0,1.9339E-06,2.01773E-06,2.07503E-06,1.34844E-06,0
